filename, aeroplane, bicycle, bird, boat, bottle, bus, car, cat, chair, cow, diningtable, dog, horse, motorbike, person, pottedplant, sheep, sofa, train, tvmonitor
2010_001320_jpg.rf.661567bb78a16adaf7991d44d3f396eb.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010_005428_jpg.rf.08fbd82b84c92970939daa0842b87134.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011_006798_jpg.rf.7c4be6538680f535dec0849f759f50d8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_003548_jpg.rf.2307cf0b8a8abc76e9ab2e1a141d66e1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010_004072_jpg.rf.19b78fe2704e0d1c812f7bbeedb6def7.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007_005130_jpg.rf.1f20c3bd5275dd717d5c8ec5aaf5f267.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_005504_jpg.rf.6c3198eff37360f800cbfc64a07ede9d.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011_002853_jpg.rf.e1adc0f08261ff95c62f248346a0ce6c.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000318_jpg.rf.d768dbe1ab02b9444e305c526d947488.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011_001854_jpg.rf.4a3dc82a69347d444314dee39a18c599.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011_001980_jpg.rf.62123d5c2a759a9f807eabac1fdce0ef.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2008_007675_jpg.rf.85fc3058afa6e10c3e7e430255741b8d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2008_006004_jpg.rf.70d71a2b521cfacee7b65769395b16b8.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_007793_jpg.rf.dc8d210ed3550b0920569914457cab06.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2012_003561_jpg.rf.2650b5ec25330a3399db09f59275697d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_006087_jpg.rf.9426d721a8ce8ef400ab4364fd0610cb.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001196_jpg.rf.23bc7edc27d5ee5eb3fc836020fbc0e8.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010_004451_jpg.rf.aaa2fec0d4539c793d3960c1ac62e2a8.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_004877_jpg.rf.7a4bbc7adf4d8b6ec318796204813cd9.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010_006182_jpg.rf.995071e401bee244990afa9e42699cc5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001021_jpg.rf.eef1da0e9d732f49ba8289cfaa534066.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2012_002830_jpg.rf.f7449872fb41968a0b51dbf0e3707a33.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_003020_jpg.rf.c0f55d73ce9d0ed58d2b2591e1a26a77.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012_002002_jpg.rf.2b7e259b71627767d901157dca316ff7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012_002427_jpg.rf.236bda7ac4bb47a0f5148ef6cce77272.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010_002203_jpg.rf.b1b229e20c21ccd77a2689e73f0f51c2.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011_003019_jpg.rf.3f95eccfdab00bd49fc6ad6296c1e25d.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
2011_002830_jpg.rf.55e2f9f6a134eb56800470ca6b9f5009.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012_003464_jpg.rf.4705e68c794c46ca90f080ca8ef2fb48.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_003780_jpg.rf.fa9896dfcf989b0b111cb4323ddf628b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010_004951_jpg.rf.dd17ad21bbeb9de668d71fef6931a0fc.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2010_005567_jpg.rf.191de0981d11dc4ff74d094eb5ef2795.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011_000160_jpg.rf.6ecf1a2210e4558abed855cd8efe7f2d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_002990_jpg.rf.a45481bed757ac956414ee3d35fbcf0e.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010_006305_jpg.rf.66232c51cd57bdd1761e4650e2668355.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012_001604_jpg.rf.58b37762cf00fed69ff908c5a00333ff.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012_002370_jpg.rf.b8d3d2d84c768f4b8f461008a6aac303.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012_000347_jpg.rf.749ad9ec8afaecbff21babda64c3bb7b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012_002276_jpg.rf.bb07d342ab979544497b3ac48a1ef9f2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_001745_jpg.rf.02f2c8561ccd246947413e42713ca0cf.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011_001886_jpg.rf.e687dfa50a03d9c43364d7e670958799.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_000140_jpg.rf.672e6125f21eb470e76b955091d6fc44.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010_005825_jpg.rf.3d38bba77b5570329b6e5632e2a0022e.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010_000442_jpg.rf.74c9dc90b5ada0ea6917aff529680efb.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2007_006373_jpg.rf.c9d04e098c7ce4942a0ab832c097ac98.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2008_002741_jpg.rf.8df8e837ef75a449e885445f67bc154f.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010_000506_jpg.rf.a6ffc7389446370e3fe66708f8e9f7ab.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001155_jpg.rf.87c4b200fb0a7d0329b009c8249e27c5.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2011_007042_jpg.rf.79ba7aad218c7521ace6c7215f33fa55.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010_005576_jpg.rf.e2f2d1c71d7010f036db31ae3360d103.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012_000618_jpg.rf.83d3cb5324357e690a31fdfc34b92c22.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012_004142_jpg.rf.24d431cc76380fe7b7809302b2eee1b5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010_006056_jpg.rf.37ee5e69a8bd928bdd91a330736fe01f.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2011_001902_jpg.rf.a2a62e14352daea28e883aec9f6ba4a8.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007_006282_jpg.rf.31f65d98820a4921680a2614a8596f15.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010_000159_jpg.rf.a305f4f28329e35abba43c3907a447db.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_006881_jpg.rf.1dee82f28683a6abedfe2f57fdb5cb06.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008_005526_jpg.rf.1e1196a7e2ab5250367c291b9c74adea.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012_000909_jpg.rf.85762e6e0ac8be25cba380b87b38a4a8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010_000727_jpg.rf.9c80f27cc1d530be0a0cd69a3a1f6153.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012_000365_jpg.rf.4f2b7e9ff11cb4582c99e1e84086b116.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_006747_jpg.rf.b524bd260d57811a9b82b9ac5d3e775f.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_000552_jpg.rf.a3968c2bb58bc9dcb9afae854402a25d.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2011_002921_jpg.rf.e14cd0d480d3cd98f5f3885d14aa1750.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2010_001310_jpg.rf.b340fbb5a0cb20b869d7ffc2694df612.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2009_004886_jpg.rf.4811139987455ed4ced406f739a25a60.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012_002449_jpg.rf.1c73426c4e816269efe459d5605a33b3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012_000865_jpg.rf.947aa46a154f81aa13a2049c467382a0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_002835_jpg.rf.3485fbc2550c5f9fffa2e36184c8dfb8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012_001282_jpg.rf.707b711cf1fdfde9ad8a40aa4639eeb7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_005377_jpg.rf.e6bc42ba3034e9e7ca9acc573c152706.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_007093_jpg.rf.af64d8ea0ca607a853140b2f86d08642.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001789_jpg.rf.1673ada13ef41243d9d753a49a727369.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_007076_jpg.rf.e0bf7a33c51ffd08fa0ac39e7fdb17d9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001534_jpg.rf.53b9005bd4dc6f405b19e616e8210c16.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011_003836_jpg.rf.fb4dbbbd5218c83461bc353dab29e5b1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_003079_jpg.rf.757a0689f2bcd177d0ef35e735bb735a.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007814_jpg.rf.daca955a30638e42fa7b2a6b89706bd9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009_004148_jpg.rf.3daba8836eae6a2f21863f1fa9423200.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011_005502_jpg.rf.093b9b3da38e39fe37fd23651e391507.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010_001603_jpg.rf.ecd98ebf5e762492d85bbb982e065a4f.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008275_jpg.rf.1493a8a708113eaefae6b7414852425b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2010_001954_jpg.rf.9c6bd0f5f60fb25f051e6eaebdcf01b2.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_001949_jpg.rf.2730a93d9597b5f744a22e18c302f0ae.jpg,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_003274_jpg.rf.8f2721c9bcc55adfd0c0590493292682.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012_003336_jpg.rf.30b8a3dfb38c5a0d76ef317ae93d186d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007352_jpg.rf.982621752be8750af8d3a8315a699134.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003870_jpg.rf.622f67f9886a566a6b485affb0894c1d.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007_004197_jpg.rf.e828b7afacb40c35d7dd9822c8098ec8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011_002795_jpg.rf.eccebbc5f6b4b6d4391df0370847954c.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012_001136_jpg.rf.89d493cf44d304eed943f497badf98c5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010_000361_jpg.rf.d512feb89fe733e0d389075cb4dfa56f.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2007_003226_jpg.rf.f9907ab07f5567c5503e23d9441f30ec.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007_009436_jpg.rf.e182d5cb0a9e7dc55de895453db7526f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2009_004661_jpg.rf.9bb13707f2cd796e548c155e0b6d05e1.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012_000660_jpg.rf.217240ab29eaaf7eaed2da2155dfd70e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_003021_jpg.rf.fb5f76d145be4ce338da6ed04cf2db0c.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010_001406_jpg.rf.a2dced18c06470256b13491ef306f44b.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011_006677_jpg.rf.74a0f19a0754c0ea92c16843686d8e40.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003070_jpg.rf.32381208d60f3c2cf510b662a8dda889.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010_001489_jpg.rf.29531cf0bb3dc24a3782441e19e35244.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008212_jpg.rf.5001912a60dc64d7f9b17a0275b34e45.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2010_006512_jpg.rf.567e6ae5fbb52ebe8a5a2d2c9a9b49bd.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_000992_jpg.rf.ebcb0ae598e81981236523c59f962fbe.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010_001426_jpg.rf.cd38854f6594db3b6141c2c3a54b803f.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010_006498_jpg.rf.650903d5cdbe763f106ee83331b0b44f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_005543_jpg.rf.94a2462f042869da2ebfbfa058e239de.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000206_jpg.rf.47bb3b7cf4834848d56c11a6e5ba8125.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_002634_jpg.rf.e99e355294620699d23417136ac997f6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010_006418_jpg.rf.9751c5521532e63494a4e0df010318a0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_007973_jpg.rf.720d606ed64e0094c85502b870395e22.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010_004523_jpg.rf.c45a15caca9a26c48bff5bb235ea3ba2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2009_001117_jpg.rf.5650deeca40dc37b88497e5a910f5c49.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012_000286_jpg.rf.44246f1d5feeb3a577cd20f2fc0728b9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012_002874_jpg.rf.f30ea77782dee32b864d81ebd16187ce.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_005614_jpg.rf.71a7361960ce20e8d821147415f64273.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010_002142_jpg.rf.24e9ec81b5a9906c0a81df07faf488c5.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_004668_jpg.rf.69213ecb109a8df8195a399d045a70d5.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2009_000059_jpg.rf.323b158b9c1b3eab2a0a07672f9d23b6.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011_000213_jpg.rf.ee98c6c5f3ffa32f9fd21091bce441b3.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2009_004796_jpg.rf.2df68af554ba52098264b2b7cbb44c31.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011_001930_jpg.rf.d7f1538a87973a12b3e57b3a7daf40ee.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011_005218_jpg.rf.4eb98aa59b586d9ae549421a618eb55f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_005835_jpg.rf.b9fb5db2dc12704c2d6fda6134a647fc.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012_003164_jpg.rf.ab7ec67c16a7473d75cb0a45f832cf29.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010_000671_jpg.rf.d6a42698e7914eca3be773114cc8e390.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2011_001811_jpg.rf.88a72d994036f24601a38d4786b8dc9e.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2009_004188_jpg.rf.5c4933ceb5b43b6289677cb4b06c171a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2011_000257_jpg.rf.2f8d7b98a9e8fa9d0e198471ed33111d.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008_000972_jpg.rf.ee084487e04bc321f9c24e2942c1c320.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2008_008034_jpg.rf.5bf8822fd258751a808d3d887c1b7728.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2011_003878_jpg.rf.9bb2bd632eab15a0bcbcb3bbf31f246a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010_004983_jpg.rf.99d90c6cc6cdd0496cfa930e1c42b38f.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2008_002340_jpg.rf.c14b9ba6865cec6585ae0793977f4fd4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012_003873_jpg.rf.17d643c47958f890a14cd26140778396.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_001660_jpg.rf.714071d24d29e644b4f80c8a63e1f4ab.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012_004267_jpg.rf.92547131116a73fea7330e1c31993775.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010_003649_jpg.rf.c31f13d262ee31ee6e3385a13c21d9ba.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_000533_jpg.rf.2e39d48da1c4d86282daea4588f8cff6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010_004089_jpg.rf.c06bf7a86aa7e884655980cb2e7d6584.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2011_001740_jpg.rf.ea42352d3458af092bd9d7a9c4aca2ab.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_000532_jpg.rf.edea6a573df00c70f1fc761cfad1058f.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011_000017_jpg.rf.1bcef7ad07ada953b63e61f2708057c2.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_004006_jpg.rf.04088332d8c6cc459415ea445161857c.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2011_002478_jpg.rf.8199cec5fa8dbcdc5dbfd4b401051cc6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_003538_jpg.rf.805a43f9411bcedae817363e4876ec09.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009_003806_jpg.rf.baa514a810e870c70345b918757b7d0a.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_004291_jpg.rf.0c1a1c161d1d7409830e99a008647766.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010_002929_jpg.rf.e75c8af749f60cd9cda2b723fa50374f.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2012_004055_jpg.rf.227a36077d5518017c9e410d70b70d17.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_003776_jpg.rf.237287ce1fbde9b0acf2f3a5995aa4b3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2008_003997_jpg.rf.8a9a41236203de2aca28cb2125d73d61.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_008506_jpg.rf.1a156cb2d4bc91c05c9e6d010e86d937.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011_001842_jpg.rf.2129b64b11fd546306fadd958aad14c1.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2011_006619_jpg.rf.41bbbff7d1a1f6a9d76bd519b8bf822f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_002001_jpg.rf.14e4664b737e11f96948296e18852540.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009_000843_jpg.rf.cdc56c666bb9b35b2bd20fa7245019be.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009_000606_jpg.rf.90070a3597c2446ebe24f0077775c0fb.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007_006348_jpg.rf.7d00332cf43ecf8dbd048dfa758486f9.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2009_005246_jpg.rf.d1a9d873efa48148bb179a1605286b5f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012_001030_jpg.rf.b46c1668e51f9ce6769223bda37d7dff.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_002833_jpg.rf.3c1672cac74cc5a9a6d771122d9214ee.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_001062_jpg.rf.06041f8847a517f47f435a4c3f5a4552.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2009_001538_jpg.rf.1dbffaa8ee6860da718784c51fee05bd.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010_000664_jpg.rf.89f6d9e0489156f1224a9153b4bbcd53.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_004418_jpg.rf.1a9b85fb669fb1b3f45127746c1364a7.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_002971_jpg.rf.3b771a5abf61a730c8ab38f627eb975c.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2009_004403_jpg.rf.32080a9c4f30707c87cf27ee99d3c090.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2011_000454_jpg.rf.76de4e256fecdcf00b9f01f421968982.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011_003050_jpg.rf.dc9c9cae828fab162151d305a59ff52b.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2012_001517_jpg.rf.34b477dad53c26f0a3cbbc0487a7ab9d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_008757_jpg.rf.1f164d7e009a8b1d59227bfc93c6e1d4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2011_003931_jpg.rf.095e900a64890031c4cf907fc8a2b0f2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010_004894_jpg.rf.0e61364abd3723317f76d5ddd6f5fdbc.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011_006923_jpg.rf.ced8e78dbd91809a8c76f93c58947024.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011_001791_jpg.rf.80a17dec00d7a17f6b726a9636dc8cf5.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
